term,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,seed,iter,true_val,data,model
beta0,-1.0856874766301143,3.680995423186462e-4,0.07035449327880963,-1.224631664134708,-1.1326215927106924,-1.085452063742891,-1.0385227072853598,-0.9465046720278182,36530.290336556915,1.000071856188561,20191697,40000,-1,med-pos-noerror,linear
betax,1.003218023895585,1.222326468114433e-4,0.02362837883960794,0.9572116441923486,0.9872702411824743,1.0031232189263894,1.0190338041467106,1.0499034849679818,37367.44627042094,0.9999722580184907,20191697,40000,1,med-pos-noerror,linear
sigma,0.9830133105357246,2.693868256261001e-4,0.05023709525795044,0.8903212995518177,0.9481160438025988,0.9811466268235984,1.0155499474770016,1.0881436397842221,34777.33790629935,1.000072092619502,20191697,40000,1,med-pos-noerror,linear
beta0,-0.9325347022204413,3.225818381778088e-4,0.06298841858214495,-1.0558925426913497,-0.9747874237076913,-0.9325648558175036,-0.8902371891882526,-0.8084731150322848,38127.78579295128,1.0000586948686367,20191698,40000,-1,med-pos-noerror,linear
betax,1.0278779371041156,1.1660618122759787e-4,0.022678919251836557,0.983049928736043,1.012699596082909,1.028003734914137,1.0430595545436496,1.0721032267813342,37826.97077830265,0.9999696334149266,20191698,40000,1,med-pos-noerror,linear
sigma,0.8908363307714848,2.3422895319168382e-4,0.04548772640360313,0.8080790026616296,0.8590894758195069,0.8890438103547436,0.9204252184658936,0.9855869555347668,37714.40890401006,0.9999562073278342,20191698,40000,1,med-pos-noerror,linear
beta0,-0.8222731623911381,3.6218738414002733e-4,0.07259484524476445,-0.9640956355621293,-0.8711561624861021,-0.8224495714622065,-0.7734802340761328,-0.6793245597917515,40173.986574823946,1.000005738208472,20191699,40000,-1,med-pos-noerror,linear
betax,0.9935089062729684,1.2232915829604027e-4,0.02424529123212475,0.9459413771324059,0.9771725149191884,0.9935077874780992,1.0099668435096365,1.040864932551796,39282.11252327493,0.9999569973559274,20191699,40000,1,med-pos-noerror,linear
sigma,1.0171309646667803,2.628500139626203e-4,0.051801897977101385,0.9213704822447706,0.9813279017889268,1.0150007429012087,1.050497586395577,1.1250928902005473,38839.65249795523,1.0000132343942534,20191699,40000,1,med-pos-noerror,linear
beta0,-0.9638147998920398,3.840020370487784e-4,0.06979812448923216,-1.1015121545117634,-1.010979104756887,-0.9639560093532544,-0.9173176679461212,-0.8259733442785501,33038.50975793653,1.00000853171,20191700,40000,-1,med-pos-noerror,linear
betax,1.013585467373545,1.374334776948094e-4,0.025385228236878776,0.9640456469764286,0.9965193952513319,1.0134889018976487,1.0306099835790088,1.0634907214661635,34117.48995876792,0.9999876323126269,20191700,40000,1,med-pos-noerror,linear
sigma,0.9868131049633827,2.7591610716163516e-4,0.050377351141339795,0.8944168410393909,0.9519255630095604,0.9844545934704503,1.019692490366694,1.0914757539726547,33336.23498208189,1.0000096840530492,20191700,40000,1,med-pos-noerror,linear
beta0,-1.065464045849521,3.644410904608561e-4,0.07160252005733844,-1.2063366657844055,-1.1139499486118325,-1.0651991190658299,-1.0169753618577022,-0.9245803492394971,38601.300837176386,1.0000290241227618,20191701,40000,-1,med-pos-noerror,linear
betax,0.9760007428870335,1.2792857264229843e-4,0.02482000188119025,0.9276412417303279,0.9592600314614591,0.9758036467817391,0.9926748849540556,1.0248311856996997,37641.63780994218,0.9999544787205978,20191701,40000,1,med-pos-noerror,linear
sigma,1.0037803753894345,2.6317807790315705e-4,0.05107862950166313,0.910033091656929,0.968261983642182,1.0019329402028077,1.036822815657869,1.1100268799491884,37668.56281695714,0.9999836867172158,20191701,40000,1,med-pos-noerror,linear
beta0,-1.0482829004612357,3.287834473116514e-4,0.06813951954704148,-1.1831102630302073,-1.093616830170163,-1.0477197472476214,-1.0026229675151341,-0.9146911821430368,42951.4910202905,0.9999828931840408,20191702,40000,-1,med-pos-noerror,linear
betax,1.0170385403562152,1.0852951575230407e-4,0.02244913636713777,0.9729963030783653,1.0020639710417285,1.0170621194632274,1.0319823969714332,1.0612753505960613,42786.18312987922,0.999995261289714,20191702,40000,1,med-pos-noerror,linear
sigma,0.9458577249527725,2.3938005063450072e-4,0.04827923166840812,0.8583280150594478,0.9124619182967223,0.9432958791647139,0.9768025405338405,1.0476889951834376,40676.61369031936,0.9999932762002971,20191702,40000,1,med-pos-noerror,linear
beta0,-1.1020679808741989,3.6068471939425224e-4,0.07234077029082121,-1.2443486517064872,-1.1506636881957868,-1.101713454260136,-1.0540080885933254,-0.9598119873932197,40226.363204950125,1.0000022198411715,20191703,40000,-1,med-pos-noerror,linear
betax,1.0071112778894449,1.2232591123861476e-4,0.02444837815928315,0.9588538453812311,0.9908077568061124,1.0069531992692815,1.023374676754785,1.0551721936616196,39945.07028882269,0.9999643757906279,20191703,40000,1,med-pos-noerror,linear
sigma,1.0134929484224913,2.625254940088103e-4,0.05118876729282142,0.9190835622748323,0.9781207481354515,1.011070810238997,1.0469182334301397,1.1195539539215293,38019.49758998113,0.999981381387342,20191703,40000,1,med-pos-noerror,linear
beta0,-1.0939154392058479,3.3788357282817647e-4,0.06934680317003375,-1.23119089782761,-1.1403099719477674,-1.0937616400379047,-1.0472212767505429,-0.9583932912551892,42122.94576165831,0.9999974564739993,20191704,40000,-1,med-pos-noerror,linear
betax,1.0092033438178272,1.1889545639894425e-4,0.024301879875744434,0.9614819420028975,0.9929285003937506,1.0091563303295934,1.025276869345637,1.0569212037284508,41778.15174299028,0.9999774587473589,20191704,40000,1,med-pos-noerror,linear
sigma,0.978855034901755,2.509050363757962e-4,0.049688801018891726,0.8876088371085444,0.9441482439370731,0.9769772790279789,1.0109865496774808,1.0820531708732408,39219.15903779783,1.0000254674267883,20191704,40000,1,med-pos-noerror,linear
beta0,-0.8455302371082664,3.99500062623632e-4,0.07683249290990693,-0.9970114925822946,-0.8968907757458079,-0.8455957053840155,-0.7939357535470994,-0.6942161509596269,36987.599430632465,0.9999971029862835,20191705,40000,-1,med-pos-noerror,linear
betax,0.9951893462975832,1.3135316306327012e-4,0.025716143516533695,0.94440294701455,0.9780047321465021,0.9950520189962201,1.0124395577027452,1.0458501544189331,38329.275559226386,0.9999912477165217,20191705,40000,1,med-pos-noerror,linear
sigma,1.0769882216746172,2.818320735887398e-4,0.054431101735244326,0.977368214557239,1.0391431252238155,1.074543083286142,1.1120300113675046,1.1904234383414332,37300.393881997945,1.000000924395469,20191705,40000,1,med-pos-noerror,linear
beta0,-0.966083957591701,3.6301065632323744e-4,0.07559035336886344,-1.113461723140039,-1.0171336981076875,-0.9661454225727497,-0.9144501766143069,-0.8184891990128774,43360.47218706381,1.0000188617484482,20191706,40000,-1,med-pos-noerror,linear
betax,1.0303972128978998,1.191168606287276e-4,0.025577825195290765,0.9802793345765588,1.0131242262359246,1.0303405971282735,1.0475382939624296,1.080481713902511,46108.474324099596,0.9999567927388899,20191706,40000,1,med-pos-noerror,linear
sigma,1.063664547931033,2.544092143106274e-4,0.053686709503170164,0.9648227251541309,1.0267109363881013,1.0614064139301336,1.0982848468163864,1.1751500784801794,44531.559008079676,1.0000810476637012,20191706,40000,1,med-pos-noerror,linear
beta0,-0.9304253936960878,3.7972774968711784e-4,0.07273431408990444,-1.073000186118186,-0.9802918928569287,-0.9303917548650598,-0.8814327762552019,-0.7872707607562266,36688.84365726189,1.0000783464548395,20191707,40000,-1,med-pos-noerror,linear
betax,1.0244457248956378,1.3268834897800497e-4,0.025214384876683472,0.9746857948524662,1.0076241641414112,1.0245185108605355,1.041436300081899,1.073600405639106,36110.30651547963,1.00009488643102,20191707,40000,1,med-pos-noerror,linear
sigma,1.0125935552166567,2.6874759735391943e-4,0.05137706224499786,0.9180933605271584,0.9768508733897908,1.010261359711481,1.0458957987368618,1.119639636000114,36546.7998295855,1.0000724695535832,20191707,40000,1,med-pos-noerror,linear
beta0,-0.9781244524095302,3.8753856335512057e-4,0.077897497451682507,-1.1320701565844944,-1.0309563739527905,-0.9780826883249408,-0.9251436974760139,-0.8273061374468809,40403.33007101906,0.999997654058306,20191708,40000,-1,med-pos-noerror,linear
betax,1.021606781796318,1.3941619564770814e-4,0.027699461630634404,0.9674772535053812,1.0032016309614389,1.0217376071239537,1.0399278159826744,1.0763240516018757,39474.46030248057,0.9999796193363931,20191708,40000,1,med-pos-noerror,linear
sigma,1.0962665025943494,2.860308882284345e-4,0.05614542783830974,0.9934696979914481,1.0574340739457462,1.0938721302378682,1.132221822594194,1.2122680529806298,38530.34712753746,0.9999771504665514,20191708,40000,1,med-pos-noerror,linear
beta0,-0.9952002949835392,3.706178598688168e-4,0.07268031634913903,-1.1375130193029428,-1.0442185816935403,-0.9952510413801652,-0.945849809666905,-0.8532365892212139,38457.48949791731,0.9999668628288585,20191709,40000,-1,med-pos-noerror,linear
betax,1.019229946647496,1.300587438455359e-4,0.024942192691138447,0.9703807372272806,1.0026051266480047,1.019183375835965,1.0358757106491367,1.0684611648006421,36778.172874948716,1.0000615165033253,20191709,40000,1,med-pos-noerror,linear
sigma,1.0310769173294183,2.7221994511210525e-4,0.05147182376903659,0.9357043571549999,0.9956367001557626,1.029117031881984,1.0645176232253015,1.137841196635477,35751.908408576724,0.9999710095938869,20191709,40000,1,med-pos-noerror,linear
beta0,-1.036592701612112,3.697324652208486e-4,0.06963535178768493,-1.172447936102123,-1.0831009477643487,-1.036778334332829,-0.990080561381387,-0.8989013119723628,35471.893747195616,0.9999831091255514,20191710,40000,-1,med-pos-noerror,linear
betax,0.9947765171029808,1.2280291736965415e-4,0.02309432137515447,0.9493939725054747,0.9792213889572433,0.9947189797249352,1.0102616768789707,1.0401914004078125,35366.57810115749,0.9999944680615095,20191710,40000,1,med-pos-noerror,linear
sigma,0.9740047751103736,2.58653820998708e-4,0.04955997318551057,0.8832868836865242,0.9393157960336007,0.9720468695590089,1.0060778280263398,1.076288498875632,36713.37653931483,1.0001110082119844,20191710,40000,1,med-pos-noerror,linear
beta0,-1.0498036272899303,3.977267978095327e-4,0.07355229788568465,-1.1950255506319007,-1.0990887914663359,-1.0496180282070016,-1.0003717133671781,-0.9058442819618864,34199.73834363195,0.9999643529602158,20191711,40000,-1,med-pos-noerror,linear
betax,0.9885472690669859,1.3408102619883648e-4,0.025850925556851746,0.9382965706464096,0.9709480133707081,0.9883957110436521,1.0058965836382814,1.0392276718498916,37172.13824506467,1.0000198587906388,20191711,40000,1,med-pos-noerror,linear
sigma,1.0382969427209747,2.8507627578818346e-4,0.05236274578254298,0.941598430340854,1.0018394432829256,1.036153830335416,1.0722640119745956,1.1475100235910234,33738.259213044315,1.000039365254425,20191711,40000,1,med-pos-noerror,linear
beta0,-1.0830052652642714,3.5897394716235355e-4,0.07026840447020792,-1.2202093061616024,-1.1303306774925976,-1.0835262963510945,-1.035994602505896,-0.9441380851646319,38317.24925200684,1.0001099373988276,20191712,40000,-1,med-pos-noerror,linear
betax,1.0042126655139303,1.212435070980096e-4,0.023871788228184285,0.9572029811393195,0.9882298624905304,1.0041802148123224,1.020185742540337,1.0509593541152944,38766.17264523195,0.9999622041980767,20191712,40000,1,med-pos-noerror,linear
sigma,0.9912806431231784,2.5662542472151064e-4,0.050283190911515285,0.8985540532349472,0.9565327931684556,0.9893201776623441,1.0238063641802975,1.0961007476684983,38392.49152780939,1.0000596368847132,20191712,40000,1,med-pos-noerror,linear
beta0,-1.0201076774609728,3.781864346346772e-4,0.07570384097999168,-1.1692321968501713,-1.0708574906793,-1.0198667155810908,-0.9693490160807301,-0.8715623640323064,40070.42382038907,1.0000763361351026,20191713,40000,-1,med-pos-noerror,linear
betax,1.0103945214922936,1.3618258836735271e-4,0.026173426080355087,0.9589645762709218,0.9926746149980802,1.0105014664860308,1.0281111452412104,1.0610474482549725,36938.3916362325,0.9999708250656723,20191713,40000,1,med-pos-noerror,linear
sigma,1.0699040493389587,2.851117624783657e-4,0.054668909756305055,0.9683788956996474,1.032154971203391,1.0676488408601985,1.1057977424094798,1.182378868645666,36766.3533198214,1.000019072160652,20191713,40000,1,med-pos-noerror,linear
beta0,-0.90391619246549,3.701723251511121e-4,0.07041731948516164,-1.0422273844852972,-0.9514298648066413,-0.903714813818743,-0.8564346319581378,-0.7655205771688993,36186.87535709209,1.0000742944657337,20191714,40000,-1,med-pos-noerror,linear
betax,0.9942631095197436,1.2422935340259306e-4,0.024545155434660126,0.9463343894685059,0.9777625740910777,0.9942900917095321,1.0105113940604529,1.0427836782118793,39037.601259184994,0.9999776801117405,20191714,40000,1,med-pos-noerror,linear
sigma,0.9901640676516918,2.518664591279763e-4,0.05026819547110705,0.8979752505615357,0.9551980997955424,0.987942763692049,1.0227864860465061,1.094612789557378,39833.266055474916,0.9999687037495009,20191714,40000,1,med-pos-noerror,linear
beta0,-0.8398577349487802,3.6084911251055453e-4,0.072853425312796,-0.9850708501177557,-0.8882790206818674,-0.839357039358794,-0.7909637295397274,-0.697225768060775,40761.36022324883,1.0000249007040225,20191715,40000,-1,med-pos-noerror,linear
betax,0.9997649881703681,1.260722777167933e-4,0.025594134115589907,0.9492732350690166,0.9825370216008886,0.9998141042815172,1.016981284244297,1.0499311244971903,41213.70748229227,0.9999569003184063,20191715,40000,1,med-pos-noerror,linear
sigma,1.0226273044444603,2.587567706267279e-4,0.05180093350222284,0.9269287899584492,0.9868526093712101,1.0202742191953869,1.0559244015990465,1.1308939038193724,40076.67915476809,0.9999787538565866,20191715,40000,1,med-pos-noerror,linear
beta0,-0.9241209838205106,3.2365331047179955e-4,0.06522679096104407,-1.0532585805849084,-0.9677911575986731,-0.9239677611295594,-0.8804830579692251,-0.7969476585142933,40615.51066295865,0.999954526528032,20191716,40000,-1,med-pos-noerror,linear
betax,0.9798038554333468,1.0927592514521869e-4,0.02208234923286335,0.9361631740827188,0.965106641511523,0.9798310775377046,0.9946929232473657,1.0229992233740595,40835.846626654464,0.999985406612662,20191716,40000,1,med-pos-noerror,linear
sigma,0.924442876127497,2.3447142654330457e-4,0.04699891740097688,0.8375906193648354,0.8921661467601855,0.9223412220136693,0.954614986540995,1.0229443854653668,40178.697802399285,1.0000080792545951,20191716,40000,1,med-pos-noerror,linear
beta0,-0.976974842117734,3.7658636279862235e-4,0.06791889957036709,-1.1098032309704526,-1.0229732227571713,-0.976903271009632,-0.9311654477454789,-0.8438670852979538,32527.606210042406,0.9999939885915986,20191717,40000,-1,med-pos-noerror,linear
betax,1.0105100458353922,1.2610684528927858e-4,0.023322999920006863,0.9649151604130527,0.9946754996474234,1.0105436855425836,1.0263091292756463,1.0559790715872324,34205.149954762535,1.0000328307219053,20191717,40000,1,med-pos-noerror,linear
sigma,0.9579550301814291,2.64812897967068e-4,0.04832536029927535,0.8687278910206341,0.924527727337042,0.9556394753803192,0.9894884327848715,1.0585548305009835,33302.12398210867,1.0000821869795038,20191717,40000,1,med-pos-noerror,linear
beta0,-0.8529093391202365,3.559284071130348e-4,0.06961876939532086,-0.9894646077802706,-0.8994242303353325,-0.8529838940164551,-0.805799731047979,-0.7170581109408598,38258.45101226361,0.9999911113463417,20191718,40000,-1,med-pos-noerror,linear
betax,1.0355365690084612,1.223325646190225e-4,0.02375848123861819,0.9889526220793454,1.019680798986059,1.0355206248917312,1.0513452387619318,1.082168125269629,37718.393654659674,1.0001240674363803,20191718,40000,1,med-pos-noerror,linear
sigma,0.9784428766042846,2.618636228047391e-4,0.04928112121448712,0.887047224218955,0.9439967787726727,0.9764588533781083,1.0104473416292747,1.0803531916987552,35416.92210753761,1.0000068368833697,20191718,40000,1,med-pos-noerror,linear
beta0,-0.9502523669570874,3.5271434284729977e-4,0.07082945229443499,-1.0898689830226487,-0.9977742726132501,-0.9499051009722884,-0.9022241059808607,-0.8124157653958861,40325.66393823957,1.0001347237853864,20191719,40000,-1,med-pos-noerror,linear
betax,0.9681070811455478,1.2239398985702246e-4,0.0244579646645125,0.9198541659040712,0.9516771970282509,0.9681730461261888,0.9844387938934196,1.0162419412965322,39931.94292773014,0.9999969795152068,20191719,40000,1,med-pos-noerror,linear
sigma,0.9999360209421095,2.5316203922273766e-4,0.05071487523312008,0.9068909682146076,0.9645012510962692,0.9977325295890633,1.033038601482731,1.104976270524436,40130.405882472514,0.999977505944554,20191719,40000,1,med-pos-noerror,linear
beta0,-1.06125632356435,3.457196024736609e-4,0.06974478130788918,-1.1971179122951139,-1.1088279606853884,-1.0615065000360682,-1.0140527712900924,-0.9244406892400658,40698.220812124266,1.0000169215064365,20191720,40000,-1,med-pos-noerror,linear
